caller_file,caller_symbol,target_file,target_symbol,confidence,line_start,line_end,target_evidence
tests/platform-buttons.test.js,<module>,unresolved:assert.equal,assert.equal,low,53,53,
tests/platform-buttons.test.js,<module>,unresolved:adapter.parseSelection,adapter.parseSelection,low,53,53,
tests/platform-buttons.test.js,<module>,tests/platform-buttons.test.js,menu,medium,53,53,tests/platform-buttons.test.js:5
tests/platform-group-setup.test.js,input,src/framework/mission.ts,handleInput,medium,11,11,src/framework/mission.ts:264
tests/platform-group-setup.test.js,<module>,unresolved:test,test,low,14,36,
tests/platform-group-setup.test.js,<module>,unresolved:engine.register,engine.register,low,17,17,
tests/platform-group-setup.test.js,<module>,src/framework/group-setup.ts,createGroupSetupMissionDefinition,medium,17,17,src/framework/group-setup.ts:24
tests/platform-group-setup.test.js,<module>,unresolved:applied.push,applied.push,low,17,17,
tests/platform-group-setup.test.js,<module>,unresolved:engine.start,engine.start,low,19,22,
tests/platform-group-setup.test.js,<module>,unresolved:assert.match,assert.match,low,24,24,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,24,24,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,25,25,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,25,25,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,26,26,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,26,26,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,27,27,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,27,27,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.match,assert.match,low,28,28,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,28,28,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,29,29,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,29,29,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.match,assert.match,low,30,30,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,30,30,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,31,31,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,31,31,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,32,32,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,32,32,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.match,assert.match,low,33,33,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,33,33,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,34,34,
tests/platform-group-setup.test.js,<module>,unresolved:engine.get,engine.get,low,34,34,
tests/platform-group-setup.test.js,<module>,unresolved:assert.deepEqual,assert.deepEqual,low,35,35,
tests/platform-group-setup.test.js,<module>,unresolved:test,test,low,38,49,
tests/platform-group-setup.test.js,<module>,unresolved:engine.register,engine.register,low,41,41,
tests/platform-group-setup.test.js,<module>,src/framework/group-setup.ts,createGroupSetupMissionDefinition,medium,41,41,src/framework/group-setup.ts:24
tests/platform-group-setup.test.js,<module>,unresolved:engine.start,engine.start,low,43,43,
tests/platform-group-setup.test.js,<module>,"unresolved:['skip', 'skip', 'skip', 'skip', 'skip', 'skip'].entries","['skip', 'skip', 'skip', 'skip', 'skip', 'skip'].entries",low,44,44,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,45,45,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,47,47,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,47,47,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,48,48,
tests/platform-group-setup.test.js,<module>,unresolved:test,test,low,51,62,
tests/platform-group-setup.test.js,<module>,unresolved:engine.register,engine.register,low,53,53,
tests/platform-group-setup.test.js,<module>,src/framework/group-setup.ts,createGroupSetupMissionDefinition,medium,53,53,src/framework/group-setup.ts:24
tests/platform-group-setup.test.js,<module>,unresolved:engine.start,engine.start,low,55,55,
tests/platform-group-setup.test.js,<module>,"unresolved:['skip', 'skip', 'skip', 'skip', 'skip', 'skip', 'Asia/Jakarta'].entries","['skip', 'skip', 'skip', 'skip', 'skip', 'skip', 'Asia/Jakarta'].entries",low,56,56,
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,57,57,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,tests/platform-group-setup.test.js,input,medium,59,59,tests/platform-group-setup.test.js:10
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,60,60,
tests/platform-group-setup.test.js,<module>,unresolved:assert.equal,assert.equal,low,61,61,
tests/platform-mission.test.js,exerciseEngine,unresolved:createStore,createStore,low,26,26,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.register,engine.register,low,27,27,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.start,engine.start,low,28,28,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,29,29,
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,31,31,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,32,32,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,33,33,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,34,34,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,35,35,
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,35,35,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,36,36,
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,36,36,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,38,38,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,39,39,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,40,40,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,41,41,
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,41,41,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,42,42,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.cancel,engine.cancel,low,42,42,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.start,engine.start,low,44,44,
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,45,45,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,src/framework/mission.ts,handleInput,medium,46,46,src/framework/mission.ts:264
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,47,47,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,48,48,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.start,engine.start,low,50,50,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,52,52,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.expire,engine.expire,low,52,52,
tests/platform-mission.test.js,exerciseEngine,unresolved:assert.equal,assert.equal,low,53,53,
tests/platform-mission.test.js,exerciseEngine,unresolved:engine.get,engine.get,low,53,53,
tests/platform-mission.test.js,<module>,unresolved:test,test,low,56,58,
tests/platform-mission.test.js,<module>,tests/platform-mission.test.js,exerciseEngine,medium,57,57,tests/platform-mission.test.js:24
tests/platform-mission.test.js,<module>,unresolved:test,test,low,60,66,
tests/platform-mission.test.js,<module>,tests/platform-mission.test.js,exerciseEngine,medium,62,62,tests/platform-mission.test.js:24
tests/platform-mission.test.js,<module>,unresolved:assert.equal,assert.equal,low,64,64,
tests/platform-mission.test.js,<module>,unresolved:store.get,store.get,low,64,64,
tests/platform-mission.test.js,<module>,unresolved:db.close,db.close,low,65,65,
tests/platform-mission.test.js,<module>,unresolved:test,test,low,68,74,
tests/platform-mission.test.js,<module>,unresolved:engine.register,engine.register,low,70,70,
tests/platform-mission.test.js,<module>,unresolved:engine.start,engine.start,low,71,71,
tests/platform-mission.test.js,<module>,unresolved:assert.rejects,assert.rejects,low,72,72,
tests/platform-mission.test.js,<module>,src/framework/mission.ts,handleInput,medium,72,72,src/framework/mission.ts:264
tests/platform-mission.test.js,<module>,unresolved:assert.throws,assert.throws,low,73,73,
tests/platform-mission.test.js,<module>,unresolved:engine.register,engine.register,low,73,73,
tests/platform-sessions.test.js,exerciseStore,unresolved:createStore,createStore,low,18,18,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.create,store.create,low,19,19,
tests/platform-sessions.test.js,exerciseStore,tests/platform-sessions.test.js,input,medium,19,19,tests/platform-sessions.test.js:6
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,20,20,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,21,21,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.findActive,store.findActive,low,21,21,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,22,22,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.complete,store.complete,low,22,22,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.complete,store.complete,low,24,24,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,25,25,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,26,26,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,27,27,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.complete,store.complete,low,27,27,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,28,28,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.complete,store.complete,low,28,28,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.create,store.create,low,30,30,
tests/platform-sessions.test.js,exerciseStore,tests/platform-sessions.test.js,input,medium,30,30,tests/platform-sessions.test.js:6
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,31,31,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.expire,store.expire,low,31,31,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,32,32,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.get,store.get,low,32,32,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,33,33,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.findActive,store.findActive,low,33,33,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.create,store.create,low,35,35,
tests/platform-sessions.test.js,exerciseStore,tests/platform-sessions.test.js,input,medium,35,35,tests/platform-sessions.test.js:6
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,36,36,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.cancel,store.cancel,low,36,36,
tests/platform-sessions.test.js,exerciseStore,unresolved:assert.equal,assert.equal,low,37,37,
tests/platform-sessions.test.js,exerciseStore,unresolved:store.cancel,store.cancel,low,37,37,
tests/platform-sessions.test.js,<module>,unresolved:test,test,low,41,43,
tests/platform-sessions.test.js,<module>,tests/platform-sessions.test.js,exerciseStore,medium,42,42,tests/platform-sessions.test.js:17
tests/platform-sessions.test.js,<module>,unresolved:test,test,low,45,52,
tests/platform-sessions.test.js,<module>,tests/platform-sessions.test.js,exerciseStore,medium,47,47,tests/platform-sessions.test.js:17
tests/platform-sessions.test.js,<module>,unresolved:assert.equal,assert.equal,low,49,49,
tests/platform-sessions.test.js,<module>,unresolved:store.get,store.get,low,49,49,
tests/platform-sessions.test.js,<module>,unresolved:assert.throws,assert.throws,low,50,50,
tests/platform-sessions.test.js,<module>,unresolved:store.create,store.create,low,50,50,
tests/platform-sessions.test.js,<module>,tests/platform-sessions.test.js,input,medium,50,50,tests/platform-sessions.test.js:6
tests/platform-sessions.test.js,<module>,unresolved:db.close,db.close,low,51,51,
tests/platform-sessions.test.js,<module>,unresolved:test,test,low,54,58,
tests/platform-sessions.test.js,<module>,unresolved:assert.throws,assert.throws,low,56,56,
tests/platform-sessions.test.js,<module>,unresolved:store.create,store.create,low,56,56,
tests/platform-sessions.test.js,<module>,tests/platform-sessions.test.js,input,medium,56,56,tests/platform-sessions.test.js:6
tests/platform-sessions.test.js,<module>,unresolved:assert.throws,assert.throws,low,57,57,
tests/platform-sessions.test.js,<module>,unresolved:store.create,store.create,low,57,57,
tests/platform-sessions.test.js,<module>,tests/platform-sessions.test.js,input,medium,57,57,tests/platform-sessions.test.js:6
tests/r0s-guardrails.test.js,serviceFor,unresolved:service.initialize,service.initialize,low,25,25,
tests/r0s-guardrails.test.js,<module>,unresolved:test,test,low,29,35,
tests/r0s-guardrails.test.js,<module>,unresolved:assert.equal,assert.equal,low,31,31,
tests/r0s-guardrails.test.js,<module>,unresolved:registry.evaluate,registry.evaluate,low,31,31,
tests/r0s-guardrails.test.js,<module>,unresolved:registry.register,registry.register,low,32,32,
tests/r0s-guardrails.test.js,<module>,unresolved:assert.equal,assert.equal,low,33,33,
tests/r0s-guardrails.test.js,<module>,unresolved:registry.evaluate,registry.evaluate,low,33,33,
